Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Home Mortgage,Purpose_business loan,Purpose_debt/purchase/other,Purpose_house/wedding/education
1330798,10.0,0,8,23.1,1065350,0,255,0,1,676346,574123,13863,586,1,0,0,1,0
631769,2.0,0,9,29.6,281446,0,255,0,0,253814,243333,13162,695,1,1,0,1,0
1883660,4.0,0,11,20.3,617628,0,7,0,1,265826,341924,22133,706,0,0,0,1,0
1165811,6.0,0,7,9.0,615648,0,7,0,0,236698,121220,14078,731,0,0,0,1,0
1766829,10.0,0,20,19.3,615010,1,32,1,1,251900,142880,40932,682,0,0,0,1,0
1684863,9.0,0,9,12.5,695904,1,38,0,1,661144,270465,15164,724,0,1,0,1,0
467077,1.0,0,7,10.6,51436,0,35,0,0,68684,11191,7173,718,0,0,0,1,0
755744,10.0,0,11,38.4,855052,0,81,0,0,347292,512487,15997,732,0,1,0,1,0
1796450,2.0,0,6,20.0,108196,0,29,0,0,346676,28025,10719,736,0,0,0,1,0
871511,3.0,0,14,20.0,695112,0,55,0,1,313940,384218,15469,684,0,0,0,1,0
3793179,4.0,0,19,17.3,2052336,0,255,0,1,612634,997899,57909,652,1,1,0,1,0
1719063,0.5,0,11,18.0,236786,0,255,0,1,340604,157662,10386,710,0,1,0,1,0
851751,1.0,0,15,12.6,168718,0,47,0,0,122738,92226,2655,723,0,0,0,1,0
811091,10.0,0,9,12.0,503514,0,22,0,0,281754,262656,7976,694,1,1,0,1,0
1165811,1.0,0,7,12.0,73766,0,61,0,0,147708,33136,26919,731,1,1,0,1,0
1302735,8.0,0,12,18.0,390126,0,37,0,0,215490,271567,26272,737,1,1,0,1,0
685976,9.0,0,11,20.0,638132,0,255,0,0,275792,283822,6288,742,0,0,0,1,0
1986032,6.0,0,16,16.0,1071202,0,255,0,0,219010,517142,43030,746,1,1,0,1,0
1371192,6.0,0,9,25.5,269588,1,32,1,1,326238,202559,18854,723,1,0,0,1,0
1408033,10.0,0,16,22.5,519222,0,255,0,1,568656,389234,27574,690,0,1,0,1,0
2282565,10.0,0,13,33.7,1356014,0,255,0,0,119856,885362,29293,744,1,1,0,1,0
1165811,3.0,0,10,28.7,319022,0,36,0,0,216920,115729,29405,731,1,0,0,1,0
1165811,10.0,0,6,20.6,418594,0,255,0,0,409926,243656,8340,731,0,0,0,1,0
1115547,10.0,0,6,16.7,102432,1,32,1,0,265826,70319,8292,647,0,0,0,1,0
1165811,3.0,0,16,21.0,897886,0,62,0,1,277992,211698,24489,731,0,1,0,1,0
1165811,10.0,0,14,12.0,831204,0,255,0,0,368786,262010,19169,731,0,1,0,1,0
1140912,10.0,0,13,15.5,614658,0,255,0,0,330264,382736,15688,730,1,0,0,1,0
1165811,10.0,0,30,21.8,1196932,0,6,0,0,529606,351462,19308,731,0,1,0,1,0
1165811,8.0,0,13,12.6,828542,0,80,0,1,601458,437209,14674,731,1,0,0,1,0
1165811,8.0,0,8,13.4,730378,0,30,0,1,327954,391096,15263,731,0,0,0,1,0
1262778,1.0,0,7,24.3,675422,0,9,0,0,221540,190171,7787,732,1,1,0,1,0
1094514,6.0,0,9,31.0,360492,0,255,0,0,218504,278939,25538,720,0,0,0,1,0
876717,2.0,0,6,15.4,238392,1,32,1,0,187572,133627,10301,738,0,0,0,1,0
1165811,3.0,0,9,9.6,429440,0,255,0,0,222398,244036,10244,731,0,0,0,1,0
772160,0.5,0,9,13.4,417516,0,255,0,1,290576,255303,15964,723,1,0,0,1,0
1639567,10.0,0,22,19.9,1122748,0,35,0,0,431464,355851,43858,731,0,1,0,1,0
1165811,10.0,0,15,15.0,400466,0,14,0,0,200442,133152,11668,731,0,0,0,0,1
1569514,10.0,1,13,28.2,859034,2,52,0,1,454322,338295,28251,710,0,1,0,1,0
1525586,10.0,0,18,17.6,1118810,0,44,0,0,229416,503405,42335,699,0,1,0,1,0
731823,10.0,0,6,15.6,733744,0,255,0,1,234366,285152,9819,736,0,0,0,1,0
464930,1.0,0,2,6.8,66726,0,255,0,0,86130,48868,1321,693,0,0,0,1,0
4237817,10.0,0,7,21.9,1613018,0,255,0,0,588830,72447,33196,748,0,1,0,1,0
1277161,7.0,0,10,8.5,716870,0,255,0,1,323840,292220,15113,672,0,0,0,1,0
1050966,10.0,0,9,23.7,467192,0,16,0,0,221254,79895,19268,746,0,1,0,0,1
1165811,0.5,0,14,17.5,981838,0,13,0,0,514294,418038,34342,731,0,1,0,1,0
1568279,7.0,0,12,9.7,986898,0,47,0,1,664356,254847,13984,719,0,1,0,1,0
890169,0.5,0,4,11.6,203126,0,255,0,0,223102,83163,6105,747,0,0,1,0,0
968924,0.0,0,4,23.7,252384,0,49,0,1,334422,80864,2107,708,1,0,0,1,0
1943301,2.0,0,17,22.8,838244,0,4,0,1,764610,499529,22510,723,0,0,0,1,0
748809,10.0,0,7,16.6,383636,0,255,0,0,153494,322392,13728,737,0,0,0,1,0
1165811,4.0,0,8,11.1,216348,0,255,0,0,162338,174154,13938,731,1,1,0,1,0
991990,10.0,0,9,16.5,209110,0,33,0,0,239426,41363,12086,741,0,0,0,1,0
883101,0.5,0,8,10.9,187264,0,48,0,0,265826,154945,8095,736,0,0,0,1,0
1165811,5.0,0,16,18.4,378774,0,255,0,0,180246,205105,15936,731,0,1,0,1,0
1333325,4.0,0,15,8.9,447920,0,255,0,0,265826,337706,19222,725,0,0,0,1,0
2437149,10.0,0,9,14.9,301950,0,255,0,0,451506,147326,55851,743,1,1,0,1,0
1165811,0.5,0,12,14.7,808434,0,10,0,0,262064,328149,13580,731,0,0,0,1,0
1151514,7.0,0,12,15.4,624558,0,255,0,1,468336,426113,16025,673,0,1,0,1,0
2056560,10.0,0,14,13.0,1071488,0,19,0,0,497904,861536,23308,711,1,1,0,1,0
1313964,10.0,0,15,17.2,793804,1,32,1,0,268488,181678,36353,719,0,1,0,1,0
584991,5.0,0,9,43.0,548680,1,82,1,0,54626,277210,17062,689,0,0,0,1,0
1139126,1.0,0,16,14.2,1039104,0,255,0,0,265826,317680,23542,737,0,0,0,1,0
1517264,3.0,0,9,10.3,204380,0,48,0,1,395296,103075,9698,732,1,0,0,1,0
1165811,0.5,0,7,23.4,294822,0,26,0,0,337656,221008,12928,731,0,0,0,1,0
752856,0.5,0,7,14.5,132990,0,255,0,0,87164,74081,7779,729,0,1,0,1,0
1165811,7.0,0,8,18.6,178002,1,62,1,0,104148,102372,6034,731,0,1,0,1,0
616835,3.0,0,3,10.0,77110,0,255,0,0,52910,65075,8738,709,0,0,0,1,0
1400775,3.0,0,8,15.5,814902,0,255,0,0,265826,154831,3432,748,0,0,0,1,0
1611295,10.0,0,22,16.3,1431870,0,255,0,0,386320,588639,34508,736,0,1,0,1,0
1615817,3.0,0,13,26.3,464728,0,11,0,0,440220,237196,19659,735,1,0,0,1,0
2263299,2.0,0,17,21.4,1288628,0,255,0,1,479710,391742,31158,734,1,1,0,1,0
1094248,1.0,0,20,13.8,213752,0,66,0,0,333762,92663,8918,710,0,0,1,0,0
1028907,10.0,0,13,13.1,314094,0,39,0,0,212828,72162,12947,664,0,1,0,0,1
2228016,4.0,0,15,27.4,1980792,0,255,0,0,150480,1110246,44783,745,0,0,0,1,0
1165811,2.0,0,6,16.5,651662,0,45,0,1,400906,183464,6493,731,0,0,0,1,0
713127,3.0,0,9,17.7,476476,0,10,0,1,108658,0,10114,739,0,0,0,1,0
754756,2.0,0,14,15.0,496100,0,61,0,0,327184,245936,21825,713,1,1,0,1,0
1433835,10.0,0,18,8.5,1049312,0,255,0,0,265628,380608,17326,733,0,1,0,1,0
1165811,5.0,0,9,27.0,1203334,0,255,0,1,461208,881277,45665,731,1,1,0,1,0
1165811,10.0,0,9,23.9,263252,0,29,0,0,64790,140961,9625,731,0,1,0,1,0
931380,9.0,0,8,23.3,655314,0,12,0,0,366674,256956,26079,695,0,0,0,1,0
1165811,2.0,0,10,11.0,306240,0,255,0,0,360140,233548,13539,731,1,0,0,1,0
1308055,5.0,0,12,13.8,621940,0,255,0,0,134310,345914,15370,747,0,1,0,1,0
3896539,0.5,0,20,8.5,1577906,0,255,0,0,619256,911677,66891,718,0,0,0,1,0
1403511,10.0,0,9,23.0,614020,0,20,0,0,100188,405156,20234,732,0,1,0,1,0
968810,2.0,0,11,13.5,430980,0,255,0,0,426272,260547,18246,740,0,0,0,1,0
1165811,7.0,0,11,20.5,664686,0,31,0,0,295130,270959,19832,731,0,0,0,1,0
840598,0.5,0,11,25.8,294052,0,31,0,0,324588,84056,18493,739,0,1,0,1,0
1008159,4.0,0,20,22.4,763532,0,255,0,0,336732,435214,27136,722,0,0,0,1,0
1520760,8.0,0,12,11.7,933768,0,255,0,0,265826,476615,24839,740,0,1,0,1,0
1165811,6.0,0,8,19.1,444488,0,8,0,0,777854,364686,28950,731,0,1,0,1,0
1690658,10.0,0,15,19.4,998602,0,255,0,0,219956,735642,22965,698,1,1,0,1,0
1165811,0.0,0,7,9.0,220176,0,255,0,0,76230,109326,3321,731,1,0,0,1,0
2001517,10.0,0,16,14.0,531366,0,54,0,0,212080,162925,16279,734,0,0,0,1,0
1512970,0.5,0,19,16.0,363836,0,9,0,0,179674,217436,12986,742,0,1,0,1,0
1165811,1.0,0,14,20.4,2477156,0,255,0,0,563750,1275071,60973,731,1,1,0,1,0
1165811,0.0,1,11,24.0,510686,1,29,0,1,413666,426056,20281,731,1,1,0,1,0
444258,0.0,0,13,32.2,460350,1,44,1,0,142010,199975,11291,696,0,0,0,1,0
1498416,3.0,0,6,17.1,140976,0,31,0,1,325314,19722,22351,710,0,0,0,1,0
1488232,0.5,0,11,15.1,861498,0,6,0,1,265826,286444,18975,726,0,1,0,1,0
1165811,5.0,0,8,9.9,342408,0,255,0,0,198924,228874,8752,731,0,0,0,1,0
933185,7.0,0,11,38.7,235576,0,78,0,0,137764,158897,15242,724,1,0,0,1,0
732830,4.0,0,8,15.8,221188,0,49,0,0,265826,144210,9099,740,0,0,0,1,0
2283648,10.0,0,8,18.0,881254,0,255,0,1,771232,650731,29688,654,0,0,0,1,0
1065064,10.0,0,17,16.8,423654,0,47,0,0,291500,240749,11982,717,1,1,0,1,0
1165811,10.0,0,12,13.1,648252,0,255,0,0,296824,395827,28733,731,0,0,0,1,0
759316,2.0,0,11,19.6,311960,1,32,1,0,274758,202597,19616,725,0,1,0,1,0
1165811,2.0,0,13,15.1,1148664,0,255,0,0,303204,536674,31484,731,0,0,0,1,0
1438110,10.0,0,7,23.5,923780,0,255,0,0,265826,608722,33316,743,0,1,0,1,0
952850,0.5,0,13,30.0,1110406,0,10,0,0,432498,199462,9687,720,1,0,0,1,0
757948,1.0,0,14,9.7,120736,0,255,0,0,65824,61940,17433,743,0,0,0,1,0
3591247,10.0,0,13,20.5,727254,0,60,0,0,469480,268831,21428,742,0,0,0,1,0
1577475,10.0,0,19,20.5,1379818,0,71,0,0,178200,668515,33653,733,0,1,0,1,0
1148778,3.0,0,17,22.7,672188,1,32,1,0,487718,316958,28719,721,1,1,0,1,0
2124067,8.0,0,18,23.6,1131504,0,255,0,1,469524,651795,29560,688,1,1,0,1,0
539296,0.0,0,11,25.4,1124046,0,52,0,0,267608,258229,12718,739,1,0,0,1,0
399475,2.0,0,12,13.5,341484,0,255,0,0,166298,238583,8156,730,0,0,0,1,0
464322,1.0,0,8,7.4,540276,0,255,0,0,107536,87248,4991,741,1,0,0,1,0
1165811,3.0,3,7,8.3,59774,3,32,0,0,71654,33820,11363,731,1,0,1,0,0
859883,10.0,0,11,27.0,214368,0,9,0,1,398266,55917,16123,721,1,0,0,1,0
2497664,8.0,0,11,28.5,1718046,0,255,0,1,775698,1235969,51036,681,1,1,0,1,0
1165811,9.0,0,13,22.5,524590,0,52,0,0,219494,240122,21054,731,0,0,0,1,0
1212656,9.0,0,11,16.0,326370,0,255,0,0,252208,215631,14956,730,0,1,0,1,0
1165811,10.0,0,14,20.5,1082334,0,63,0,1,606364,731918,26024,731,0,1,0,1,0
758138,3.0,0,16,18.7,236566,1,32,1,0,123772,126065,15036,740,0,0,0,1,0
2314428,10.0,0,13,32.0,1034682,0,20,0,0,558316,628197,35681,672,0,0,0,1,0
2602810,0.5,0,11,22.0,1865842,0,29,0,0,265826,206188,50321,733,0,1,0,1,0
1165811,10.0,0,11,46.5,934274,0,255,0,1,703076,585789,19108,731,0,1,0,1,0
1608901,3.0,0,11,22.4,718608,0,255,0,0,392194,454290,23691,699,0,1,0,1,0
1424582,0.5,0,11,5.1,336534,0,255,0,0,175956,70338,7526,720,0,1,0,1,0
565896,3.0,0,6,11.5,262394,0,41,0,0,152900,86108,2452,721,0,0,0,1,0
1165811,0.5,0,9,10.8,1035100,0,255,0,0,336578,244055,6758,731,0,1,0,1,0
670130,0.0,0,7,16.5,358754,1,32,1,0,221694,85196,3217,739,0,0,0,1,0
1165811,0.5,0,10,23.2,663652,0,3,0,0,110484,218367,19537,731,1,0,0,1,0
867540,10.0,0,16,15.0,291852,1,32,1,1,257444,194826,5668,682,0,1,0,1,0
1165811,10.0,0,13,13.1,779658,0,255,0,0,309562,317813,19953,731,1,0,0,1,0
1165811,3.0,0,15,16.8,1013628,0,255,0,0,131230,142690,4006,731,0,1,0,1,0
938315,0.5,0,8,28.0,314578,0,255,0,0,217294,183920,8523,705,1,0,0,1,0
1818300,10.0,0,9,17.0,331958,0,9,0,0,759682,266057,33336,699,0,1,0,1,0
1165811,4.0,0,12,16.5,828872,0,14,0,0,570262,589855,96177,731,0,0,0,1,0
868490,0.0,0,9,17.4,382954,1,32,1,0,181258,108490,16212,720,0,1,0,1,0
1165811,3.0,0,5,19.6,404096,0,255,0,0,175076,62472,9337,731,0,1,0,1,0
2372397,10.0,0,8,20.6,411114,0,79,0,0,79662,276944,42703,645,0,0,0,1,0
519061,3.0,0,10,6.6,281930,0,255,0,0,109274,100320,4455,707,0,0,1,0,0
1872830,8.0,0,10,15.8,951984,0,255,0,0,433708,418475,28873,743,1,1,0,1,0
1641524,3.0,0,7,22.6,132660,0,255,0,0,265826,111473,18467,741,0,1,0,1,0
1165811,5.0,0,23,21.6,513964,0,45,0,0,139260,249907,27819,731,0,0,0,1,0
1354966,0.5,0,2,8.9,118272,0,255,0,0,107470,80066,1118,746,0,1,0,1,0
1132780,10.0,0,11,34.1,1122396,0,255,0,0,265826,520543,15953,747,0,1,0,1,0
1787140,5.0,0,12,14.3,198242,0,6,0,1,457424,133380,22339,700,0,1,0,0,1
1763466,6.0,0,9,14.0,690140,0,255,0,1,609400,520334,26599,691,0,1,0,1,0
1165811,10.0,0,13,22.8,476476,0,41,0,0,769384,206188,69413,731,0,1,0,0,1
1165811,10.0,0,9,28.5,875600,0,0,0,0,137676,443878,16647,731,1,1,0,1,0
1165811,8.0,0,9,18.4,487322,0,255,0,0,65010,267672,14783,731,1,0,0,1,0
1452360,4.0,0,4,11.5,407572,0,255,0,0,431200,95741,787,730,1,0,0,1,0
569202,10.0,0,11,21.0,246224,1,36,1,0,109846,122493,4212,733,0,1,0,1,0
1165811,1.0,0,15,11.7,351824,0,255,0,0,180730,203281,8906,731,0,0,0,1,0
1165811,10.0,0,13,16.1,572264,0,47,0,1,537922,303449,21699,731,1,0,0,1,0
1165811,10.0,0,13,20.5,220440,0,15,0,0,157124,106799,9669,731,0,0,0,1,0
670320,4.0,0,10,18.8,332112,1,32,1,1,323400,154033,7016,700,0,1,0,1,0
1068313,10.0,0,15,12.0,382932,0,255,0,0,261448,290700,22078,703,0,1,0,1,0
372058,0.0,0,12,10.5,374374,0,255,0,0,123398,106704,9736,741,1,1,0,1,0
1165811,6.0,0,6,17.0,88704,0,255,0,0,184514,47101,12551,731,1,0,0,1,0
837026,4.0,0,12,20.4,385616,0,255,0,0,265826,223801,7477,744,0,0,0,1,0
1165811,5.0,0,16,20.9,962456,0,32,0,1,660660,418095,26674,731,0,1,0,1,0
1165811,5.0,0,8,14.0,883014,0,255,0,0,157256,183027,3492,731,0,1,0,1,0
2985052,9.0,0,14,21.2,625372,0,12,0,1,265826,318117,23109,691,0,1,0,1,0
670871,0.5,0,8,17.1,335016,0,50,0,0,194194,11001,8162,745,0,0,0,1,0
886312,10.0,0,5,9.5,427856,0,255,0,0,43670,339587,7460,731,1,0,0,0,1
808469,1.0,0,25,10.2,930600,0,255,0,1,467874,475798,20953,709,0,1,0,1,0
1165811,10.0,0,8,13.5,113630,0,255,0,0,66858,60344,18992,731,1,0,0,1,0
1165811,10.0,0,11,15.9,209880,1,32,1,0,72820,58178,10742,731,1,1,0,1,0
1535656,0.0,0,12,31.4,689590,0,255,0,0,111144,305520,20987,740,0,1,0,0,1
1168386,10.0,0,4,9.8,146542,2,32,1,0,180378,91618,8003,740,1,0,0,1,0
995999,2.0,0,12,19.3,288244,0,64,0,0,155254,189943,19837,745,0,0,0,1,0
2327196,2.0,0,17,16.7,754776,0,255,0,0,785950,468673,31999,711,0,1,0,1,0
1632442,3.0,0,5,11.6,393426,0,255,0,0,400268,272498,5142,712,0,0,0,1,0
1128942,10.0,0,13,11.1,300828,1,16,1,0,267982,83923,18157,729,1,1,0,1,0
2240100,10.0,0,10,22.0,871046,0,62,0,1,605220,681549,64590,705,1,1,0,1,0
613320,0.5,0,8,15.3,201058,0,255,0,1,223322,61294,8137,745,0,0,0,1,0
621319,2.0,0,9,25.0,569624,0,19,0,0,224818,153482,11080,748,0,0,0,1,0
1165811,2.0,0,5,12.8,110418,0,255,0,0,209880,85538,4941,731,0,0,0,1,0
741304,5.0,0,9,19.4,915596,0,25,0,0,265826,291004,8043,737,0,1,0,1,0
1165811,5.0,0,10,16.0,429044,0,255,0,0,268268,207860,6897,731,0,0,0,1,0
1365359,10.0,0,11,14.5,580470,0,255,0,0,137522,409070,26966,730,1,1,0,1,0
1885940,2.0,0,15,16.4,488840,0,255,0,0,265826,222072,19174,732,0,0,0,1,0
871169,10.0,0,7,16.2,179168,0,255,0,0,218548,63289,22505,708,1,1,0,1,0
1165811,10.0,0,6,32.7,1122616,0,28,0,1,454300,585599,15133,731,1,1,0,1,0
1803936,2.0,0,13,24.5,1315666,0,255,0,0,265826,418133,10989,733,0,1,0,1,0
854012,4.0,0,25,21.6,622952,0,40,0,0,242792,171627,18005,745,0,1,0,1,0
1595354,9.0,0,9,18.0,290092,1,75,1,1,769692,120745,11221,692,0,1,0,0,1
817551,6.0,0,8,8.8,279620,0,255,0,0,265826,155990,3781,740,0,0,0,1,0
1165811,10.0,0,11,13.3,361592,1,32,1,0,177540,167998,10752,731,1,1,0,1,0
934705,0.0,0,23,19.4,907236,0,255,0,0,129866,654246,22355,665,1,0,0,1,0
1053056,2.0,0,10,8.0,399014,0,22,0,1,478852,162298,20973,711,0,0,0,1,0
1217710,10.0,0,14,15.8,1000384,0,62,0,0,325380,794865,19280,742,0,1,0,1,0
486514,10.0,0,3,12.5,56584,0,255,0,0,66022,1368,3345,737,0,0,0,1,0
1496896,8.0,0,14,33.5,497838,0,12,0,0,727430,174135,26695,722,1,0,0,1,0
1407900,10.0,0,5,17.6,360756,0,255,0,1,382558,236474,8447,741,0,1,0,1,0
1253012,4.0,0,5,9.2,112574,0,255,0,0,168916,95380,11486,691,0,0,0,1,0
963699,7.0,0,11,12.4,111628,0,255,0,0,206008,71231,8994,744,1,0,0,1,0
1165811,2.0,0,7,14.0,630806,0,255,0,1,533434,320340,20234,731,1,0,0,1,0
807690,10.0,0,14,29.7,517638,0,3,0,0,260986,243637,21740,725,1,1,0,1,0
870485,3.0,0,9,11.2,138908,0,255,0,0,264308,101137,24156,674,0,0,0,1,0
1165811,5.0,0,11,14.0,462418,0,255,0,0,266684,268774,22025,731,0,0,0,1,0
1258712,5.0,0,6,16.8,322960,0,255,0,0,152482,143355,15944,749,0,1,0,1,0
768816,8.0,0,6,13.1,287210,0,255,0,0,133540,117819,8137,712,1,1,0,1,0
1690848,9.0,0,13,25.0,532686,0,16,0,0,435072,376770,20008,739,1,1,0,1,0
1845793,9.0,0,20,15.0,1877018,0,255,0,0,449944,936966,30456,751,0,1,0,1,0
750880,0.0,0,10,33.5,528264,0,44,0,0,97812,327123,20336,731,0,1,0,0,1
1129398,10.0,0,8,13.0,352638,0,57,0,0,326942,105678,9976,745,0,1,0,1,0
1333192,5.0,0,12,26.0,487190,0,57,0,0,330792,302100,26442,706,0,1,0,1,0
226765,0.0,0,22,15.6,166386,0,79,0,0,65648,40242,4554,712,1,0,0,1,0
814283,4.0,0,12,20.4,370216,0,19,0,0,161634,102638,17439,717,0,0,0,1,0
1766525,10.0,0,12,17.1,1277364,0,79,0,0,674322,77216,4151,725,0,0,0,0,1
775105,3.0,0,8,15.8,221298,0,43,0,0,32846,92131,14985,740,1,1,0,1,0
1716156,6.0,0,14,20.1,1330208,0,33,0,0,265826,204497,10855,747,0,1,0,1,0
1041086,0.0,0,8,41.1,2649394,2,44,2,1,482196,942704,25593,594,0,1,0,0,1
1864166,9.0,0,9,17.0,256960,0,255,0,1,774862,159790,25663,706,1,1,0,0,1
1165811,9.0,0,8,18.7,794948,0,255,0,1,786258,674861,27768,731,1,1,0,1,0
1165811,10.0,0,10,28.8,828344,0,255,0,0,219560,366985,11586,731,0,1,0,0,1
1850087,7.0,0,7,12.5,452188,0,19,0,0,349756,317870,18347,742,0,0,0,1,0
1507764,0.5,0,5,21.2,211926,0,10,0,0,344740,58938,1508,704,0,1,0,1,0
1165811,1.0,0,21,16.5,714516,0,1,0,0,162910,276450,26702,731,0,0,0,1,0
1487168,0.5,0,9,6.9,12914,0,3,0,0,103312,1235,18837,674,1,0,0,1,0
2693782,2.0,0,21,16.6,757196,0,11,0,0,467874,461681,15557,733,1,0,0,1,0
1165811,9.0,0,11,27.5,943734,0,11,0,0,728596,400995,36844,731,0,1,0,1,0
725401,10.0,0,4,13.9,362296,0,255,0,1,265826,221540,4661,736,0,1,0,1,0
1165811,1.0,0,10,16.4,873488,0,31,0,0,767382,304000,25847,731,0,1,0,1,0
390241,0.5,0,4,17.8,293018,0,78,0,1,61732,104253,2361,723,1,0,0,1,0
675659,6.0,0,11,14.0,410894,0,255,0,0,304238,346351,12387,729,1,0,0,1,0
1089498,10.0,0,10,14.7,1097668,0,7,0,0,529518,589646,19520,698,0,1,0,1,0
1165811,0.0,0,8,13.4,235554,0,255,0,0,310288,136496,16281,731,0,1,0,1,0
1165811,10.0,0,12,14.5,369292,0,26,0,0,369204,237272,22917,731,0,1,0,1,0
741456,10.0,0,8,17.3,649858,0,255,0,1,378290,363128,16312,686,0,0,0,1,0
790837,0.5,0,5,12.9,270094,0,255,0,0,268004,197353,6458,741,0,0,0,1,0
1835856,3.0,0,11,32.0,901318,0,255,0,1,465014,21014,13203,732,0,1,0,1,0
1250067,3.0,0,10,16.6,160358,1,26,1,1,265826,121448,30939,672,0,1,0,1,0
1165811,3.0,0,11,20.7,681362,0,33,0,0,325160,260091,12269,731,1,0,0,1,0
2639252,6.0,0,12,40.7,730840,0,26,0,1,763994,335787,29252,699,0,1,0,1,0
823859,7.0,0,6,16.8,206228,1,32,1,0,265826,118085,14349,715,0,0,0,1,0
1447667,10.0,0,10,20.4,299530,0,255,0,1,446996,72694,7202,664,1,1,0,0,1
1140570,2.0,0,15,25.7,294976,0,14,0,0,100452,105982,15588,719,0,0,0,1,0
965086,10.0,0,9,19.2,296736,0,22,0,0,343838,186561,15361,739,1,0,0,1,0
1165811,10.0,0,13,30.0,88770,0,48,0,0,216260,41933,33756,731,0,1,0,1,0
2188287,0.5,0,9,16.0,881100,0,255,0,0,616924,150670,2243,747,0,0,0,0,1
1165811,10.0,0,18,23.2,706838,1,32,1,0,223410,186200,49088,731,0,0,0,1,0
1112526,7.0,0,11,14.0,1724624,0,255,0,0,113256,698554,8882,728,0,1,0,1,0
2296188,0.0,0,8,30.4,870738,0,39,0,0,443124,306071,9108,745,1,1,0,1,0
898092,5.0,0,13,18.3,396044,1,32,1,0,265826,187777,22976,723,0,0,0,1,0
2270652,10.0,0,11,29.7,440616,0,2,0,0,265826,130910,25734,736,0,0,0,1,0
764256,7.0,0,7,9.6,471086,0,255,0,0,176990,209114,16368,739,1,1,0,1,0
643549,2.0,0,6,10.7,258456,0,255,0,0,175340,179018,7229,739,0,0,0,1,0
1896010,5.0,0,14,28.6,843458,1,31,0,1,526900,487331,21172,713,1,1,0,1,0
921766,0.5,0,11,13.4,137654,1,32,1,1,333542,34238,8219,714,0,1,0,0,1
1165811,10.0,0,11,11.9,182028,0,255,0,0,143902,73568,13651,731,1,0,0,1,0
413269,2.0,0,14,7.4,1416228,0,255,0,0,162602,255626,7198,708,1,0,0,1,0
833492,10.0,0,12,15.0,382162,0,61,0,1,361372,329061,12224,601,1,1,0,1,0
732032,10.0,0,8,17.5,276474,0,16,0,1,334598,166193,10615,731,0,1,0,1,0
1087009,4.0,0,10,9.4,386518,0,255,0,1,419540,186599,19929,713,1,0,0,1,0
2126290,8.0,0,19,16.9,1301894,0,16,0,0,265826,695989,31717,742,0,1,0,1,0
575472,4.0,0,7,10.9,355410,0,255,0,0,238766,271035,13907,725,0,0,0,1,0
943825,7.0,0,10,9.5,358732,0,255,0,0,358996,179075,12191,703,1,0,1,0,0
1674489,1.0,0,10,14.5,365728,0,65,0,0,265826,224580,22187,734,0,0,0,1,0
1165811,10.0,0,12,27.5,289278,0,28,0,0,109626,237329,11964,731,1,1,0,1,0
2081640,3.0,0,17,15.0,2260918,0,255,0,0,265826,267501,26888,743,0,1,0,1,0
1014296,0.0,0,13,28.3,496958,3,7,0,0,325754,154926,22146,737,1,1,0,1,0
1377576,10.0,0,12,30.4,341594,0,23,0,1,553850,81719,22730,715,0,1,0,1,0
457558,0.0,0,5,13.5,614042,0,255,0,0,265826,72124,1640,751,0,0,0,0,1
660478,1.0,0,6,11.8,161634,0,255,0,0,265826,51357,716,736,0,0,1,0,0
1264735,7.0,0,10,11.4,439362,0,255,0,0,265826,350987,15177,734,0,1,0,1,0
489535,0.5,0,3,8.8,313258,0,255,0,0,156706,240768,9709,732,0,0,0,1,0
1069244,10.0,0,7,7.7,263384,0,255,0,1,329208,180386,16395,706,0,1,0,1,0
1781364,3.0,0,12,9.6,915948,0,47,0,1,607926,554534,16329,652,1,1,0,1,0
1165811,9.0,0,8,23.4,170522,0,10,0,0,175758,145065,14491,731,0,0,0,1,0
1162325,3.0,0,15,17.0,322124,0,47,0,0,265826,270123,14529,705,0,0,0,1,0
669978,10.0,0,9,18.2,872564,0,255,0,0,301686,231344,10217,748,0,1,0,1,0
1058186,10.0,0,7,20.0,258742,0,30,0,0,517858,94734,11199,739,0,0,0,1,0
993225,0.0,0,7,16.8,387794,0,255,0,0,383350,333564,17001,709,0,0,0,1,0
569943,0.5,0,14,14.3,153978,0,45,0,0,265826,75278,5129,727,0,1,0,0,1
1165811,3.0,0,10,17.0,611996,0,255,0,0,237402,343026,16822,731,1,1,0,1,0
1835666,0.0,0,17,33.0,1470370,0,255,0,0,487102,753027,34266,736,1,0,0,1,0
689263,6.0,0,7,6.6,445390,0,255,0,1,266024,187701,15911,679,1,0,0,1,0
1535162,10.0,0,20,25.5,513524,0,23,0,0,438900,283404,15863,743,0,1,0,1,0
1240434,0.5,0,7,17.1,106106,0,1,0,0,441936,86868,24602,719,1,1,0,0,1
1438281,10.0,1,11,19.8,436744,1,32,0,0,265826,205561,24810,743,0,0,0,1,0
965770,10.0,0,16,19.2,1119008,0,255,0,0,402578,351766,9738,744,0,0,0,1,0
2158590,3.0,0,12,15.6,608432,0,255,0,0,305250,266399,38675,743,0,0,0,1,0
1165811,7.0,0,17,21.0,469920,1,32,1,0,223696,290586,11123,731,1,1,0,1,0
